,companyFullName,companyShortName,companySize,financeStage,district,positionName,workYear,education,salary,positionAdvantage,industryField,firstType,companyLabelList,secondType,city
110,北京宏瓴科技发展有限公司,北京宏瓴科技发展有限...,15-50人,A轮,朝阳区,高级android开发工程师,3-5年,本科,25k-40k,双休 节日福利 氛围好 扁平化 期权股票,"数据服务｜咨询,人工智能服务",开发|测试|运维类,"周末双休,股票期权,年终奖金,节日福利",移动前端开发,北京
111,北京向上一心科技有限公司,老虎集团,500-2000人,上市公司,朝阳区,Android开发工程师,3-5年,本科,20k-40k,优秀的团队，完善的福利待遇，弹性工作时间,科技金融,开发|测试|运维类,"绩效奖金,年底双薪,带薪年假,定期体检",移动前端开发,北京
112,深圳市链上时代信息科技有限公司,链上,15-50人,未融资,宝安区,android开发工程师,1-3年,大专,10k-18k,项目奖金 下午茶 不定时聚餐 加班补贴,科技金融,开发|测试|运维类,"绩效奖金,项目奖金,晋级调薪,年度调薪",移动前端开发,深圳
113,上海亦存网络科技有限公司,坚果云,50-150人,A轮,浦东新区,android开发工程师,1-3年,本科,18k-30k,"技术前沿, 扁平化管理，年终奖丰厚",人工智能服务,开发|测试|运维类,"技能培训,带薪年假,五险一金,住房补贴",移动前端开发,上海
114,北京声智科技有限公司,声智科技,150-500人,B轮,工业园区,android开发工程师,3-5年,本科,12k-24k,平台增速快 福利多 人工智能平台前景大,人工智能服务,开发|测试|运维类,"股票期权,五险一金,技能培训,岗位晋升",移动前端开发,苏州
115,融捷教育科技有限公司,融捷教育,50-150人,不需要融资,海淀区,高级android开发工程师,5-10年,本科,20k-30k,十三薪 补充医疗 餐补 交通补助 通讯补助,人工智能服务,开发|测试|运维类,,移动前端开发,北京
116,浙江盘石信息技术股份有限公司,浙江盘石,2000人以上,D轮及以上,拱墅区,android开发工程师,3-5年,本科,15k-20k,平台大 领导Nice 定期团建 奖金分红,"人工智能服务,软件服务｜咨询,营销服务｜咨询",开发|测试|运维类,"节日礼物,股票期权,带薪年假,岗位晋升",移动前端开发,杭州
117,杭州顺网科技股份有限公司,顺网科技,500-2000人,上市公司,西湖区,Android开发工程师,1-3年,本科,10k-15k,五险一金 带薪年假 节日福利 年度旅游,游戏,开发|测试|运维类,"技能培训,节日礼物,年度旅游,岗位晋升",移动前端开发,杭州
118,成都捷云智慧科技有限公司,捷云智慧,15-50人,不需要融资,双流区,Android开发工程师,3-5年,大专,10k-15k,快速发展,人工智能服务,开发|测试|运维类,,移动前端开发,成都
119,上海帆立信息科技有限公司,上海帆立,150-500人,不需要融资,黄浦区,安卓android开发工程师,1-3年,本科,10k-16k,五险一金，弹性工作，待遇优厚，奖金,"金融,信息安全",开发|测试|运维类,"专项奖金,带薪年假,弹性工作,节日礼物",移动前端开发,上海
120,澳门极易付股份有限公司,极易付,50-150人,未融资,天河区,安卓android开发工程师,3-5年,大专,12k-15k,周末双休、带薪年假、年度体检、下午茶,科技金融,开发|测试|运维类,"绩效奖金,带薪年假,五险一金",移动前端开发,广州
121,北京搜狗科技发展有限公司,搜狗,2000人以上,上市公司,海淀区,搜狗浏览器—安卓移动端测试开发工程师,5-10年,本科,20k-40k,手机浏览器核心模块质量测试，团队精英,工具类产品,开发|测试|运维类,"岗位晋升,扁平管理,管理规范,精英团队",测试,北京
122,上海微创软件股份有限公司,微创软件,2000人以上,不需要融资,海淀区,安卓android开发工程师,1-3年,本科,12k-16k,五险一金 带薪年假 年终奖金,IT技术服务｜咨询,开发|测试|运维类,"绩效奖金,带薪年假,定期体检,弹性工作",移动前端开发,北京
123,深圳市链上时代信息科技有限公司,链上,15-50人,未融资,宝安区,安卓开发工程师,1-3年,大专,10k-18k,绩效奖金 项目奖金 一年两次调薪 年终奖,科技金融,开发|测试|运维类,"绩效奖金,项目奖金,晋级调薪,年度调薪",移动前端开发,深圳
124,天目传媒有限公司,天目传媒,150-500人,未融资,下城区,安卓android开发工程师,3-5年,本科,10k-20k,行业标杆 五险一金 绩效奖金 规范管理,"文化传媒,新媒体,内容资讯",开发|测试|运维类,"绩效奖金,领导好,管理规范,五险一金",移动前端开发,杭州
125,深圳市法本信息技术股份有限公司,法本信息,2000人以上,上市公司,南山区,android开发工程师,3-5年,本科,12k-18k,五险一金 周末双休 车补 下午茶,"人工智能服务,IT技术服务｜咨询",开发|测试|运维类,,移动前端开发,深圳
126,深圳高灯计算机科技有限公司,高灯科技,500-2000人,B轮,南山区,安卓android开发工程师,5-10年,本科,15k-25k,腾讯系,"软件服务｜咨询,工具类产品",开发|测试|运维类,"定期体检,双休,地铁口,年底双薪",移动前端开发,深圳
127,上海树维信息科技有限公司,树维,150-500人,上市公司,杨浦区,安卓Android开发工程师,1-3年,本科,11k-18k,领导nice、定期体检、团建丰富,"企业服务,教育",开发|测试|运维类,"绩效奖金,带薪年假,定期体检,弹性工作",移动前端开发,上海
128,广州探迹科技有限公司,探迹科技,500-2000人,B轮,番禺区,Android开发工程师,3-5年,本科,12k-24k,大数据AI期权激励,"数据服务｜咨询,人工智能服务,营销服务｜咨询",开发|测试|运维类,"顶级VC投资,阿里巴巴战投,AI+大数据,SaaS",移动前端开发,广州
129,北京小猎犬互联网科技有限公司,里斯咨询,150-500人,不需要融资,朝阳区,安卓android开发工程师,5-10年,本科,18k-34k,公司发展前景好 大牛带队 行业新颖,专业服务｜咨询,开发|测试|运维类,,移动前端开发,北京
130,杭州企链信息技术有限公司,杭州企链,15-50人,未融资,,Android开发工程师,3-5年,本科,15k-25k,有直播、短视频、电商、理财领域的经验者优先,"移动互联网,游戏",开发|测试|运维类,,移动前端开发,杭州
131,西安合众思壮防务科技有限责任公司,合众思壮防务,500-2000人,上市公司,雁塔区,Android开发工程师,1-3年,本科,11k-18k,人性化管理，领导好，发展空间大,通讯电子,开发|测试|运维类,,移动前端开发,西安
132,深圳市即刻视讯科技有限公司,即刻视讯,少于15人,未融资,龙华新区,android开发工程师,1-3年,本科,6k-10k,研发团队经验丰富，优秀员工有期权激励计划,"物联网,工具类产品,网络通信",开发|测试|运维类,,移动前端开发,深圳
133,广州彩点网络科技有限公司,彩点科技,15-50人,未融资,黄埔区,安卓android,3-5年,大专,9k-18k,晋升快，福利丰富,教育｜培训,开发|测试|运维类,,后端开发,广州
134,家有学霸（杭州）科技有限公司,家有学霸,500-2000人,C轮,余杭区,android开发工程师,在校/应届,本科,4k-8k,员工旅游 透明晋升 期权奖励 每月团建,教育,开发|测试|运维类,"股票期权,带薪年假,午餐补助,每月一次团建",移动前端开发,杭州
135,江苏天鼎证券投资咨询有限公司,江苏天鼎证券投资咨询有限公司,150-500人,不需要融资,鼓楼区,android开发工程师,1-3年,大专,12k-15k,软件迭代更新，不加班，晋升机制完善，平台大,金融,开发|测试|运维类,,移动前端开发,南京
136,北京米拓世纪科技有限公司,米拓世纪,15-50人,不需要融资,丰台区,Android开发工程师,在校/应届,本科,8k-12k,有股权，有分红，不加班,"移动互联网,广告营销",开发|测试|运维类,"年终分红,股票期权,五险一金,午餐补助",移动前端开发,北京
137,深圳市迷你玩科技有限公司,迷你玩,500-2000人,B轮,南山区,android开发工程师,在校/应届,本科,15k-25k,轻松愉快的工作氛围，创新分享的技术氛围,"游戏,在线教育",开发|测试|运维类,,移动前端开发,深圳
138,上海高顿教育科技有限公司,高顿教育集团,2000人以上,C轮,虹口区,安卓android开发工程师,3-5年,本科,15k-30k,财经独角兽 准上市 合伙人计划,在线教育,开发|测试|运维类,"带薪年假,技能培训,年度旅游,年底双薪",移动前端开发,上海
139,深圳市甜筒网络科技有限公司,甜筒科技,15-50人,不需要融资,,android开发工程师,1-3年,大专,10k-13k,福利待遇好 薪资提升快 发展平台广,社交平台,开发|测试|运维类,"绩效奖金,年终分红,领导好,带薪年假",移动前端开发,深圳
140,豆根网络科技（上海）有限公司,豆根网络,15-50人,未融资,嘉定区,android开发工程师,1-3年,本科,15k-20k,有发展前景、老板年轻有为、公司氛围轻松,"软件服务｜咨询,IT技术服务｜咨询",开发|测试|运维类,,移动前端开发,上海
141,上海环未实业有限公司,CleanAir Space,15-50人,未融资,静安区,Android开发工程师,1-3年,大专,15k-20k,发展空间大，弹性,批发｜零售,开发|测试|运维类,,移动前端开发,上海
142,上海麒斐信息科技有限公司,Kronos,15-50人,不需要融资,静安区,移动端开发工程师,3-5年,本科,30k-60k,精尖行业 团队氛围好,区块链,开发|测试|运维类,,移动前端开发,上海
143,浪潮通用软件有限公司,浪潮通软,500-2000人,上市公司,市中区,android开发工程师,1-3年,本科,10k-15k,大企稳定、福利待遇,企业服务,开发|测试|运维类,"技能培训,节日礼物,年底双薪,带薪年假",移动前端开发,济南
144,杭州涂鸦信息技术有限公司,涂鸦智能,2000人以上,C轮,南山区,Android技术专家,3-5年,本科,20k-40k,独角兽 弹性工作,"物联网,智能硬件",开发|测试|运维类,"5星办公环境,年底奖金,团队牛B,五险一金",移动前端开发,深圳
145,杭州涂鸦信息技术有限公司,涂鸦智能,2000人以上,C轮,西湖区,Android开发工程师-工具效能方向,1-3年,不限,13k-26k,效能方向 团队氛围好 终端工具开发,"物联网,智能硬件",开发|测试|运维类,"5星办公环境,年底奖金,团队牛B,五险一金",移动前端开发,杭州
146,浙江联运知慧科技有限公司,联运知慧科技,500-2000人,上市公司,余杭区,移动端开发工程师,在校/应届,本科,6k-12k,提供食宿,IT技术服务｜咨询,开发|测试|运维类,"交通补助,带薪年假,通讯津贴,定期体检",移动前端开发,杭州
147,上海基分文化传播有限公司,趣头条,500-2000人,上市公司,浦东新区,Android开发工程师,3-5年,本科,20k-40k,大牛共事，晋升空间大,内容社区,开发|测试|运维类,"专项奖金,带薪年假,弹性工作,管理规范",移动前端开发,上海
148,深圳市凝趣科技有限公司,凝趣科技,50-150人,不需要融资,南山区,android开发工程师,1-3年,本科,10k-20k,"工作氛围好,时段宽松,福利好,工资高","人工智能服务,智能硬件",开发|测试|运维类,"帅哥多,弹性工作,技能培训,年终分红",移动前端开发,深圳
149,北京粉笔蓝天科技有限公司,粉笔网,2000人以上,不需要融资,朝阳区,高级android开发工程师,1-3年,本科,20k-40k,平台好，垂直领域NO1，发展空间大,在线教育,开发|测试|运维类,"技能培训,节日礼物,年底双薪,带薪年假",移动前端开发,北京
150,武汉小果科技有限公司,森果,50-150人,天使轮,东湖新技术开发区,移动端开发工程师,不限,本科,8k-15k,技术大牛，定期分享，项目奖金，提供mac,IT技术服务｜咨询,开发|测试|运维类,"股票期权,弹性工作,节日礼物,领导好",前端开发,武汉
151,北京天天乐学教育科技有限公司,天天乐学,150-500人,A轮,海淀区,Android开发工程师,1-3年,本科,15k-25k,创新市场；快速增长；14薪,在线教育,开发|测试|运维类,"年轻团队,股票期权,带薪年假,绩效奖金",移动前端开发,北京
152,杭州涂鸦信息技术有限公司,涂鸦智能,2000人以上,C轮,南山区,客户端架构师（Android）,5-10年,本科,30k-50k,独角兽 弹性工作,"物联网,智能硬件",开发|测试|运维类,"5星办公环境,年底奖金,团队牛B,五险一金",移动前端开发,深圳
153,杭州涂鸦信息技术有限公司,涂鸦智能,2000人以上,C轮,南山区,Android开发工程师 (KA业务方向),3-5年,本科,15k-30k,弹性工作 独角兽 年度旅游 带薪年假,"物联网,智能硬件",开发|测试|运维类,"5星办公环境,年底奖金,团队牛B,五险一金",移动前端开发,深圳
154,成都品果科技有限公司,Camera360,150-500人,B轮,高新区,高级android开发工程师,3-5年,本科,15k-20k,周末双休，福利年假，节假日福利,工具类产品,开发|测试|运维类,"绩效奖金,股票期权,专项奖金,年终奖",移动前端开发,成都
155,艾拉物联网络（深圳）有限公司,艾拉物联,150-500人,A轮,武侯区,Android,3-5年,本科,11k-18k,五险一金 发展空间,"物联网,数据服务｜咨询",开发|测试|运维类,"期权激励,绩效奖金,岗位晋升,管理规范",移动前端开发,成都
156,北京琥珀创想科技有限公司,琥珀创想,50-150人,不需要融资,朝阳区,Android开发工程师,3-5年,本科,22k-37k,发展空间 挑战性 五险一金 包两餐,工具类产品,开发|测试|运维类,"绩效奖金,提供工作餐,定期团建,交通补助",移动前端开发,北京
157,深圳市前海房极客网络科技有限公司,房极客,150-500人,B轮,南山区,Android开发工程师,1-3年,本科,15k-25k,"高配团队,业务爆炸期,互联网,团队氛围好","居住服务,工具类产品",开发|测试|运维类,"高成长性,弹性工作,股票期权,零食自取",移动前端开发,深圳
158,北京琥珀创想科技有限公司,琥珀创想,50-150人,不需要融资,朝阳区,android开发工程师,1-3年,本科,16k-22k,管2餐；六险一金；交通补；双休；,工具类产品,开发|测试|运维类,"绩效奖金,提供工作餐,定期团建,交通补助",移动前端开发,北京
159,广州汇量信息科技有限公司,Mobvista,500-2000人,上市公司,浦东新区,高级android开发工程师,3-5年,本科,15k-30k,上市公司，发展好 一日三餐+下午茶,"营销服务｜咨询,数据服务｜咨询",开发|测试|运维类,"优秀团队,节日礼物,股票期权,带薪年假",移动前端开发,上海
160,广州汇量信息科技有限公司,Mobvista,500-2000人,上市公司,朝阳区,高级Android开发工程师,不限,本科,15k-30k,上市公司，发展好 一日三餐+下午茶,"营销服务｜咨询,数据服务｜咨询",开发|测试|运维类,"优秀团队,节日礼物,股票期权,带薪年假",移动前端开发,北京
161,上海喵斯拉网络科技有限公司,猫耳FM,150-500人,B轮,杨浦区,android开发工程师,3-5年,本科,10k-20k,五险一金，年底双薪，,音频｜视频媒体,开发|测试|运维类,"年底双薪,带薪年假",移动前端开发,上海
162,成都那与科技有限公司,那与科技,150-500人,不需要融资,武侯区,android开发工程师,1-3年,大专,8k-13k,丰厚年终奖，节假日礼物，办公气氛活跃,"信息安全,软件开发",开发|测试|运维类,,移动前端开发,成都
163,北京音悦荚科技有限责任公司,音悦荚,50-150人,A轮,昌平区,Android开发工程师,3-5年,本科,25k-50k,"弹性工作,带薪年假,五险一金",在线教育,开发|测试|运维类,"年底双薪,绩效奖金,带薪年假,全额五险一金",移动前端开发,北京
