,companyFullName,companyShortName,companySize,financeStage,district,positionName,workYear,education,salary,positionAdvantage,industryField,firstType,companyLabelList,secondType,city
380,南京瑞玥科技有限公司,瑞玥科技,150-500人,未融资,润州区,高级数据库工程师,1-3年,大专,4k-6k,五险一金 周末双休 年底13薪,"软件服务｜咨询,数据服务｜咨询",开发|测试|运维类,,数据开发,镇江
381,度小满科技（北京）有限公司,度小满金融,2000人以上,A轮,海淀区,OLAP数据库GP研发工程师,1-3年,本科,25k-45k,发展前景广,科技金融,开发|测试|运维类,"五险一金,弹性工作,节日礼物,领导好",后端开发,北京
382,浙江每日互动网络科技股份有限公司,个推,500-2000人,上市公司,西湖区,dba,3-5年,本科,17k-25k,成长大，空间大，数据产品,数据服务｜咨询,开发|测试|运维类,"数据智能,上市公司,股票期权,年底双薪",运维,杭州
383,深圳市华云中盛科技股份有限公司,华云中盛,500-2000人,不需要融资,南山区,数据库工程师,1-3年,大专,7k-8k,五险一金，通讯补贴，加班餐补，带薪年假,"数据服务｜咨询,人工智能服务",开发|测试|运维类,"绩效奖金,带薪年假,通讯津贴,定期体检",运维,深圳
384,北京颐顺太和软件科技有限公司,新东方,2000人以上,上市公司,海淀区,数据库工程师,5-10年,本科,20k-35k,晋升空间大/团队大牛多/前沿数据库知识,"软件服务｜咨询,IT技术服务｜咨询",开发|测试|运维类,,运维,北京
385,广州方硅信息技术有限公司,YY,500-2000人,上市公司,番禺区,高级DBA (MJ003468),3-5年,不限,20k-40k,平台广、氛围好,移动互联网,开发|测试|运维类,,运维,广州
386,通联数据股份公司,通联数据,500-2000人,不需要融资,虹口区,数据库工程师SH,1-3年,本科,10k-20k,办公环境优越；团队氛围好；两餐补贴,"IT技术服务｜咨询,软件服务｜咨询",开发|测试|运维类,"五险一金,通讯津贴,带薪年假,节日礼物",运维,上海
387,成都启迪数字医疗科技发展有限公司,成都启迪,15-50人,不需要融资,武侯区,运维工程师（数据库方向）,1-3年,大专,6k-9k,创业公司、平等共享,"移动互联网,医疗丨健康",开发|测试|运维类,,运维,成都
388,深圳万威科技有限公司,万威,500-2000人,不需要融资,南山区,高级数据库开发工程师,5-10年,本科,20k-30k,专业培训 五险一金 带薪病假 晋升空间,"软件服务｜咨询,电商平台",开发|测试|运维类,"带薪年假,午餐补助,定期体检,年底双薪",数据开发,深圳
389,深圳万威科技有限公司,万威,500-2000人,不需要融资,南山区,数据库运维工程师,3-5年,本科,10k-18k,专业培训 年终奖金 五险一金 带薪病假,"软件服务｜咨询,电商平台",开发|测试|运维类,"带薪年假,午餐补助,定期体检,年底双薪",数据开发,深圳
390,上海阑途信息技术有限公司,途虎养车,2000人以上,D轮及以上,闵行区,数据管理工程师（DBA）,3-5年,本科,15k-25k,"扁平化管理,团队氛围好,技术氛围好,发展空间大",电商平台,开发|测试|运维类,"技能培训,节日礼物,岗位晋升,领导好",运维,上海
391,乐普（北京）医疗器械股份有限公司,乐普医疗,2000人以上,上市公司,海淀区,数据库工程师,5-10年,本科,15k-30k,五险一金 补充医疗 定期体检 节假日福利,"移动互联网,医疗丨健康",开发|测试|运维类,"岗位晋升,定期体检,通讯津贴,交通补助",运维,北京
392,广州华多网络科技有限公司,欢聚集团（JOYY Inc.）,2000人以上,上市公司,番禺区,高级DBA工程师 (MJ003589),5-10年,不限,20k-30k,大平台，机会多,"社交媒体,MCN｜直播平台",开发|测试|运维类,"社交媒体平台,全球化,人工智能",运维,广州
393,拉勾猎头,拉勾猎头,500-2000人,D轮及以上,天河区,高级DBA工程师（MySQL）,3-5年,本科,15k-25k,福利齐全,专业服务｜咨询,开发|测试|运维类,"一手内推信息,猎头专业服务,名企保面试,精准高效对接",运维,广州
394,广东三维家信息科技有限公司,广东三维家信息科技有限公司,500-2000人,C轮,天河区,高级DBA工程师（MySQL）,5-10年,本科,15k-25k,团队氛围好，弹性上班，季度奖，年终奖,"软件服务｜咨询,人工智能服务",开发|测试|运维类,"技能培训,节日礼物,绩效奖金,美女多",运维,广州
395,北京恒天凯旋科技有限公司,恒天凯旋,2000人以上,不需要融资,朝阳区,dba数据库管理员,3-5年,本科,15k-25k,团队稳定，发展空间大，金融行业头部机构,金融,开发|测试|运维类,"交通补助,定期体检,绩效奖金,专项奖金",运维,北京
396,深圳法大大网络科技有限公司,法大大,150-500人,C轮,宝安区,DBA (MJ000282),不限,本科,18k-28k,团队氛围nice 电子签名垂直领域头部公司,工具类产品,开发|测试|运维类,"带薪年假,绩效奖金,通讯津贴,定期体检",运维,深圳
397,成都思瑞奇信息产业有限公司,思瑞奇,50-150人,未融资,高新区,中级DBA工程师,3-5年,本科,8k-12k,弹性工作；各类补贴；五险一金；年底13薪；团建,IT技术服务｜咨询,开发|测试|运维类,,运维,成都
398,北京神州新桥科技有限公司,神州新桥,500-2000人,上市公司,武昌区,数据库工程师,3-5年,大专,10k-20k,周末双休，五险一金,"信息安全,人工智能服务",开发|测试|运维类,,运维,武汉
399,用友网络科技股份有限公司,用友,2000人以上,上市公司,龙岗区,数据架构师（DBA）,5-10年,本科,35k-70k,领导好 福利好,软件服务｜咨询,开发|测试|运维类,"技能培训,岗位晋升,扁平管理,管理规范",高端技术职位,深圳
400,北京车和家信息技术有限责任公司,理想汽车,2000人以上,上市公司,朝阳区,高级dba工程师,5-10年,本科,25k-40k,业务高速发展，个人有很好的发展空间,制造业,开发|测试|运维类,"年底双薪,带薪年假,定期体检,工作环境优质",运维,北京
401,上海艾融软件股份有限公司,艾融股份,500-2000人,上市公司,海淀区,dba,3-5年,本科,16k-20k,团队实力强，对之后发展有帮助,软件服务｜咨询,开发|测试|运维类,"互联网金融,股票期权,顶级银行工程,技术大牛",运维,北京
402,深圳盒子信息科技有限公司,盒子科技,500-2000人,D轮及以上,南山区,数据库工程师,3-5年,本科,12k-20k,有大牛 D轮融资,"IT技术服务｜咨询,软件服务｜咨询",开发|测试|运维类,"技能培训,俱乐部,婚育礼金,下午茶健身房",运维,深圳
403,深圳市德科信息技术有限公司,德科信息,2000人以上,不需要融资,南山区,数据库工程师,3-5年,本科,12k-18k,周末双休、餐补、年终奖、带薪年假、生日礼物,物联网,开发|测试|运维类,"股票期权,帅哥多,领导好,技能培训",运维,深圳
404,厦门航空传媒科技有限公司,厦航传科,50-150人,不需要融资,湖里区,数据库工程师,1-3年,本科,12k-18k,良好平台,文化传媒,开发|测试|运维类,,运维,厦门
405,东方财富信息股份有限公司,东方财富,2000人以上,上市公司,徐汇区,Oracle DBA（天天基金）,3-5年,本科,15k-25k,福利待遇；发展前景,金融业,开发|测试|运维类,"技能培训,节日礼物,股票期权,绩效奖金",运维,上海
406,成都健康医联信息产业有限公司,健康医联产业,15-50人,未融资,武侯区,数据库工程师,3-5年,本科,10k-15k,国企背景、领导好、项目好,"数据服务｜咨询,科技金融,医疗｜保健｜美容",开发|测试|运维类,,运维,成都
407,海尔集团,海尔集团,2000人以上,上市公司,崂山区,DBA,3-5年,大专,15k-21k,10002,"制造业,物联网",IT/互联网,"节日礼物,带薪年假,扁平管理,五险一金",运维/技术支持,青岛
408,北京鼎驰信诚科技发展有限公司,鼎驰信诚科技,150-500人,未融资,西城区,数据库工程师,1-3年,本科,10k-16k,六险一金,人工智能服务,开发|测试|运维类,,运维,北京
409,宁波睿易教育科技股份有限公司北京分公司,睿易教育,150-500人,D轮及以上,海淀区,dba工程师,5-10年,本科,15k-25k,五险一金、带薪年假、年终奖金、年度调薪,IT技术服务｜咨询,开发|测试|运维类,"专项奖金,绩效奖金,带薪年假,午餐补助",运维,北京
410,酷宝信息技术（上海）有限公司,5173.com中国网络游戏服务网,150-500人,不需要融资,普陀区,dba,3-5年,不限,12k-18k,五险一金，弹性工作，车补餐补，节日福利,"电商平台,游戏",开发|测试|运维类,"五险一金,带薪年假,通讯津贴,交通补助",运维,上海
411,浩鲸新智能科技股份有限公司,浩鲸新智能,500-2000人,未融资,朝阳区,驻场DBA,3-5年,本科,13k-20k,领先云计算领域,移动互联网 信息安全,开发|测试|运维类,,运维,北京
412,汉唐信通（北京）咨询股份有限公司,汉唐咨询,150-500人,上市公司,朝阳区,dba,3-5年,本科,13k-20k,百人技术团队，博士带队，不是第三方,企业服务,开发|测试|运维类,,运维,北京
413,金蝶软件（中国）有限公司,金蝶,2000人以上,上市公司,南山区,数据库工程师,3-5年,本科,13k-25k,大平台、导师制、工作环境佳、发展潜力大,软件服务｜咨询,开发|测试|运维类,"年底双薪,节日礼物,技能培训,岗位晋升",运维,深圳
414,北京三快在线科技有限公司,美团,2000人以上,上市公司,朝阳区,资深DBA工程师,5-10年,本科,25k-45k,发展前景 团队实力,消费生活,开发|测试|运维类,"技能培训,绩效奖金,岗位晋升,领导好",运维,北京
415,北京白龙马云行科技有限公司,白龙马云行,150-500人,不需要融资,朝阳区,dba,不限,不限,20k-30k,免费午餐/晚餐、零食水果,软件服务｜咨询,开发|测试|运维类,,运维,北京
416,广州小鹏汽车科技有限公司,小鹏汽车,2000人以上,上市公司,天河区,数据库管理员MySQL高级/资深DBA,3-5年,本科,15k-30k,团队实力,"制造业,智能硬件",开发|测试|运维类,"年底双薪,专项奖金,绩效奖金,股票期权",运维,广州
417,优刻得科技股份有限公司,UCloud,500-2000人,D轮及以上,杨浦区,分布式存储研发工程师/专家（数据库/文件/块/NoSQL）,不限,本科,20k-40k,福利完善、弹性工作制、上市公司,人工智能服务,开发|测试|运维类,"年度旅游,独角兽企业,带薪年假,专业培训",后端开发,上海
